ObjectID,GlobalID,VisitCode_Quadrat,Location of Quadrat,quadphotos_VisitCode,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,BareGround,LitterDuff,Gravel,Rock,LichenMoss,WoodyBasal,FWD,CWD,Column1,Total Ground Cover,Graminoid Cover,Forb Cover,Shrub Cover,Seedling Cover,hr1,hr10,hr100,ParentGlobalID,CreationDate,Creator,EditDate,Editor
555,77fea29c-604a-456a-81b2-e95f5df50489,47.Pre,0m,47.Pre,LonePine,Pre,LTR,No,Lake_canyon,,47,70_BA,10,85,0,1,0,1,0,3,100,100,,1,55,,0.02,0.03,0.9,951f8304-dfe9-4f93-ab4d-55bdb4fe514a,7/30/2020 21:23,MSI.swindell,7/30/2020 21:23,MSI.swindell
303,d235e596-a67d-4571-80cb-84fdcc247c76,81.Pre,22.5m,81.Pre,LonePine,Pre,LTR,No,Bradfield,,81,NA,0,87,0,0,0,7,3,3,100,100,0,0,82,0,0.07,0.09,0.9,e1ad910e-4871-43fb-a949-902a2cec888d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
77,b2bc0220-1434-4501-a688-5765099a26ff,93.Pre,30m,93.Pre,LonePine,Pre,LTR,No,wolf_den,,93,NA,0,95,0,0,0,2,3,0,100,100,30,1,50,0,0.1,0.3,0.9,6156252c-cd45-4573-ba4d-a0b768b603dc,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
520,18699274-12ac-459c-8028-9e5d96d752d8,39.Pre,30m,39.Pre,LonePine,Pre,LTR,No,Lake_canyon,,39,90_BA,0,60,0,0,0,0,40,0,100,100,,5,5,,0.1,1,1,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell
229,8f6ca688-3e1f-4d81-bf59-2ead27192206,53.Pre,0m,53.Pre,LonePine,Pre,LTR,No,Bradfield,,53,70_BA,0,26,0,0,0,1,61,12,100,100,4,2,1,0,1.02,0.3,1,8dcc26ce-fcd9-4877-b4a8-89b7d54e1e36,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
242,048fd32c-5498-4bff-b76c-07f45a782d62,88.Pre,7.5m,88.Pre,LonePine,Pre,LTR,No,Bradfield,BR05,88,NA,0,91,0,0,0,3,3,3,100,100,1,5,57,0,0.07,0.06,1,b88a5763-59f5-4350-b3ec-94fcad6cda80,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
1159,c745ca73-b2b4-4112-8d32-1f00b8d0375f,223.Pre,7.5m,223.Pre,LonePine,Pre,Control,Yes,lake_canyon,,223,NA,30,49,0,6,0,0,0,15,100,100,1,5,,,0.01,0.02,1,ce6f8a56-019a-4a9d-9897-a41853b4d4a3,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
1128,424221b8-ddc7-49ba-b415-b242d3f70cb0,226.Pre,22.5m,226.Pre,LonePine,Pre,Control,Yes,lake_canyon,,226,NA,0,85,0,0,0,0,15,0,100,100,,2,,,0.02,0.01,1,709115aa-f08d-4809-992d-fc7e62124864,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
1124,a690c117-870e-4f06-af01-723294404b1d,233.Pre,7.5m,233.Pre,LonePine,Pre,Control,Yes,lake_canyon,,233,NA,0,40,0,0,0,0,50,10,100,100,,1,,,0.3,0.5,1,fdde6ea2-4667-4e68-8397-903d29a168fd,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
215,f939db65-add6-44d2-b015-ced9f492e6cc,58.Pre,22.5m,58.Pre,LonePine,Pre,LTR,,Bradfield,,58,70_BA,0,78,0,0,0,0,1,21,100,100,0,0,0,0,0.04,0.5,1.2,fa9ed505-8795-4b3c-9b29-3ed1017f2563,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
240,bdbad895-738d-419a-a883-1e599e198b80,89.Pre,0m,89.Pre,LonePine,Pre,LTR,No,Bradfield,,89,NA,3,82,0,0,0,2,2,11,100,100,2,4,25,0,0.06,0.3,1.2,756992a5-d333-4b62-8b8d-0b01b142c68d,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
358,1994897e-fdcb-4ea8-9545-d5ad4cbd5029,25.Pre,22.5m,25.Pre,LonePine,Pre,Control,Yes,Best,,25,NA,3,81,0,0,0,0,1,15,100,100,,1,2,0,0.01,0,1.25,a3388e35-5136-4b7c-b4cb-a61156b68cc7,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
192,a4957c29-33f6-47a9-a81c-7dc513612261,62.Pre,0m,62.Pre,LonePine,Pre,LTR,No,Bradfield,,62,90_BA,0,96,0,0,0,0,0,4,100,100,0,4,1,6,0.04,0.5,1.5,c4193572-2eea-45af-9439-bc7f15347165,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
201,8c03ea1a-30b3-4a6b-ad95-4d105a276dd9,66.Pre,0m,66.Pre,LonePine,Pre,LTR,No,Bradfield,,66,90_BA,18,76,0,0,0,1,2,3,100,100,0,0,22,0,0.02,0,1.5,06645bb5-914f-45db-8927-783c6751cc36,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
254,1db3f05b-f073-49b0-9993-39d22049131a,85.Pre,7.5m,85.Pre,LonePine,Pre,LTR,No,Bradfield,BR05,85,NA,0,69,0,25,0,1,1,4,100,100,1,7,40,0,0.03,0.07,1.7,5036b405-182d-4efa-93f9-0f2acfa4cf56,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
213,1a270c03-123b-47b7-9d1b-b3501caf46e8,58.Pre,0m,58.Pre,LonePine,Pre,LTR,,Bradfield,,58,70_BA,0,87,0,0,0,4,4,5,100,100,0,0,60,0,0.07,0.03,2,fa9ed505-8795-4b3c-9b29-3ed1017f2563,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
259,5b9a9d97-a943-44cb-94a7-85a48d64bf7b,84.Pre,22.5m,84.Pre,LonePine,Pre,LTR,No,Bradfield,BR05,84,NA,20,61,0,0,0,2,2,15,100,100,0,0,47,0,0.02,0,2,de25edfe-b01f-466b-bb29-9f82a8703039,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
253,bd887463-b37a-40a2-a3ff-c25d57166a1a,85.Pre,0m,85.Pre,LonePine,Pre,LTR,No,Bradfield,BR05,85,NA,1,88,0,2,0,0,1,8,100,100,0,1,12,0,0.04,0.02,2.7,5036b405-182d-4efa-93f9-0f2acfa4cf56,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
345,df0f0f7c-c531-4c69-a0f2-c5622040ca55,27.Pre,22.5m,27.Pre,LonePine,Pre,Control,Yes,Best,,27,NA,45,42,0,0,0,0,1,12,100,100,5,1,1,0,0.02,0.06,3,7a66a965-31fd-4642-a8e9-582c2e419a3c,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
314,d7bf4e85-5a84-4861-99a9-bdcfe3cb28f0,54.Pre,0m,54.Pre,LonePine,Pre,LTR,No,Best,,54,70_BA,0,79,0,0,0,0,8,13,100,100,0,1,5,0,0.6,0.5,3,dd46a2a0-23fb-4ffd-8ce8-710f19dfd87e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
315,18851bfc-f590-4041-a287-f298404313a4,54.Pre,7.5m,54.Pre,LonePine,Pre,LTR,No,Best,,54,70_BA,0,42,0,0,0,1,15,42,100,100,0,1,20,0,0.7,2,3,dd46a2a0-23fb-4ffd-8ce8-710f19dfd87e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
258,aa582a00-72c4-41b8-ae20-9ec5a20a1d7d,84.Pre,7.5m,84.Pre,LonePine,Pre,LTR,No,Bradfield,BR05,84,NA,30,48,0,0,0,0,2,20,100,100,0,5,0,0,0.03,0.01,3,de25edfe-b01f-466b-bb29-9f82a8703039,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
961,becd0f8b-da46-4bc0-94a4-05f5743bd4a1,115.Pre,0m,115.Pre,LonePine,Pre,LTR,No,canyon_creek,,115,NA,15,82,0,0,0,0,3,0,100,100,8,4,0,0,1,0,3,d7a0fda3-5ae4-46eb-ab21-2d58de9d7c5a,8/16/2020 21:35,MSI.swindell,8/16/2020 21:35,MSI.swindell
194,6d72ff05-5e66-4748-8a56-9b3408317878,63.Pre,7.5m,63.Pre,LonePine,Pre,LTR,No,Bradfield,,63,90_BA,0,85,0,0,0,1,5,9,100,100,1,1,85,0,0.07,0.04,3.5,4b0df5f1-8233-4f42-8ea0-d00f01c7d177,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
356,ed9a1a03-a93f-48eb-b658-db30dba1e978,25.Pre,0m,25.Pre,LonePine,Pre,Control,Yes,Best,,25,NA,0,67,0,3,0,2,3,25,100,100,,,,,0.05,0.05,4,a3388e35-5136-4b7c-b4cb-a61156b68cc7,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
230,8ecb3e2a-6072-48ba-b565-aeed88c456c4,53.Pre,7.5m,53.Pre,LonePine,Pre,LTR,No,Bradfield,,53,70_BA,0,41,0,0,0,1,32,26,100,100,30,14,3,0,2,5,4,8dcc26ce-fcd9-4877-b4a8-89b7d54e1e36,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
233,9cfd39ff-5d7a-4b2d-aaa2-9f20fa6ed0d7,90.Pre,0m,90.Pre,LonePine,Pre,LTR,No,Bradfield,BR05,90,NA,0,28,0,0,0,2,20,50,100,100,1,1,25,0,0.09,0.07,4,dad61024-d200-4d9e-8636-58e239302ffb,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
196,01ec1ac3-22d8-4e62-b6fb-1c143f32be8a,63.Pre,30m,63.Pre,LonePine,Pre,LTR,No,Bradfield,,63,90_BA,40,39,0,0,0,0,3,18,100,100,1,1,0,0,0.07,0.1,5,4b0df5f1-8233-4f42-8ea0-d00f01c7d177,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
206,dfb0c533-0290-42d9-beca-2180c9189946,64.Pre,22.5m,64.Pre,LonePine,Pre,LTR,,Bradfield,,64,90_BA,0,76,0,0,0,0,4,20,100,100,2,1,0,0,0.07,0.1,5,95ec27f4-8df5-42ba-b124-7fbdf4b62527,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
324,2efb2062-b221-405a-88f1-e9ac26b46ac7,.,22.5m,.,LonePine,,,,,,,,0,77,0,0,0,2,5,16,100,100,1,0,82,0,0.07,0.02,5.5,870c2906-277d-4a6a-8055-cb2d33117470,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
859,73eabb2e-fa81-4aa1-970a-a132f6a836d9,122.Pre,22.5m,122.Pre,LonePine,Pre,Control,Yes,narraguinnep,,122,NA,10,88,0,2,0,0,0,0,100,100,4,0,0,0,0,,6,73d962ab-3425-44ae-8c48-7e658c73631a,8/16/2020 21:34,MSI.swindell,8/16/2020 21:34,MSI.swindell
226,015ce003-a08c-4c75-b354-383367aca562,56.Pre,7.5m,56.Pre,LonePine,Pre,LTR,No,Bradfield,,56,70_BA,0,96,0,0,0,1,1,2,100,100,0,3,28,0,0.02,0.03,8,70f166f4-cfc9-42e3-9914-6abeeafea558,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
222,b44ac358-9f3e-42ce-a204-5b4dd4344c2e,57.Pre,7.5m,57.Pre,LonePine,Pre,LTR,Yes,Bradfield,,57,70_BA,1,95,0,0,0,3,1,0,100,100,2,2,85,0,0.03,0,8,60058ac2-9eb8-4960-8c52-b7548088b617,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell
134,cb9ed27d-82b5-48f6-8f57-96d4d511dd03,1.Pre,7.5m,1.Pre,LonePine,Pre,Control,,wolf_den,,1,NA,10,80,0,0,5,0,5,0,100,100,1,2,4,,0.07,0.05,,1a2f8a0c-b54e-41c1-8987-1c1ff5a9694a,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
116,e6504ef4-07ad-481b-8b34-e887cc69d7b5,4.Pre,,4.Pre,LonePine,Pre,STS,Yes,wolf_den,,4,NA,20,80,0,0,0,0,0,0,100,100,,,,,0.01,,,37eb1e4f-730d-4ea9-b3f6-97151a957772,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
149,3059272b-d124-46c1-96a8-b30c47fa118e,5.Pre,7.5m,5.Pre,LonePine,Pre,Control,Yes,wolf_den,,5,NA,0,98,0,0,0,1,1,0,100,100,,2,15,,0.01,0.01,,fde4fae3-2ecc-4db6-9e9f-e7fb81e72012,7/16/2020 22:06,MSI.swindell,7/16/2020 22:06,MSI.swindell
150,f8966142-52cb-4117-b4a5-b92c2f735d86,5.Pre,22.5m,5.Pre,LonePine,Pre,Control,Yes,wolf_den,,5,NA,0,99,0,0,0,0,1,0,100,100,,3,40,,0.01,0.03,,fde4fae3-2ecc-4db6-9e9f-e7fb81e72012,7/16/2020 22:06,MSI.swindell,7/16/2020 22:06,MSI.swindell
148,9be93b9d-521a-4326-bfd3-097aafa7031a,5.Pre,0m,5.Pre,LonePine,Pre,Control,Yes,wolf_den,,5,NA,1,92,0,2,0,1,4,0,100,100,,2,45,,0.05,0.06,,fde4fae3-2ecc-4db6-9e9f-e7fb81e72012,7/16/2020 22:06,MSI.swindell,7/16/2020 22:06,MSI.swindell
140,7d8d8464-7dcf-436e-82d9-288d4dc68cf3,6.Pre,0m,6.Pre,LonePine,Pre,Control,Yes,wolf_den,,6,NA,0,95,0,0,0,1,4,0,100,100,5,1,50,,0.03,0.07,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
138,9979aff4-4f5d-4c71-96d4-3d037b39063b,7.Pre,22.5m,7.Pre,LonePine,Pre,Control,Yes,wolf_den,,7,NA,0,95,0,0,0,0,5,0,100,100,1,1,,,0.07,0.03,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
144,197ad121-0d65-4e27-ba82-f485e2b6ffdd,8.Pre,0m,8.Pre,LonePine,Pre,Control,Yes,wolf_den,,8,NA,5,93,0,0,0,1,1,0,100,100,,3,4,,0.01,0.01,,d04bfc4f-3038-46a0-94b1-fbadf30bd96a,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
146,000f5e31-cd5f-4a8a-9f5f-e3be12bf5535,8.Pre,7.5m,8.Pre,LonePine,Pre,Control,Yes,wolf_den,,8,NA,3,85,0,0,0,6,6,0,100,100,,,65,,0.01,0.3,,d04bfc4f-3038-46a0-94b1-fbadf30bd96a,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
147,fe01cebc-f465-41dc-8dce-2673ec6aa843,8.Pre,30m,8.Pre,LonePine,Pre,Control,Yes,wolf_den,,8,NA,2,95,0,0,1,1,1,0,100,100,4,8,,,0.01,0.03,,d04bfc4f-3038-46a0-94b1-fbadf30bd96a,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
145,1edd2e00-422a-4118-bdba-154c7b43c82a,8.Pre,22.5m,8.Pre,LonePine,Pre,Control,Yes,wolf_den,,8,NA,30,64,0,1,0,0,5,0,100,100,1,2,,,0.03,,,d04bfc4f-3038-46a0-94b1-fbadf30bd96a,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
1048,06f766a0-6d80-408e-893b-c90892484abe,9.Pre,7.5m,9.Pre,LonePine,Pre,Control,Yes,Fader,,9,NA,8,90,0,0,0,0,2,0,100,100,20,10,,,0.01,0.03,,8fb7eb84-963c-457d-8654-7a3a30bc6045,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1046,711f5c80-a1fc-4148-8a0b-ecc32d421a12,9.Pre,30m,9.Pre,LonePine,Pre,Control,Yes,Fader,,9,NA,0,100,0,0,0,0,0,0,100,100,20,5,25,,0.03,0.01,,8fb7eb84-963c-457d-8654-7a3a30bc6045,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1047,183a463c-ea5f-4555-979b-c10e4babe5c7,9.Pre,22.5m,9.Pre,LonePine,Pre,Control,Yes,Fader,,9,NA,0,97,0,0,0,3,0,0,100,100,,,150,,0.03,0.05,,8fb7eb84-963c-457d-8654-7a3a30bc6045,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1049,0c511a58-42a5-411c-889f-6a669b3feb7b,9.Pre,0m,9.Pre,LonePine,Pre,Control,Yes,Fader,,9,NA,20,80,0,0,0,0,0,0,100,100,5,30,5,,,0.01,,8fb7eb84-963c-457d-8654-7a3a30bc6045,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1041,357764b3-056b-4b91-9431-1dc1190615b3,10.Pre,30m,10.Pre,LonePine,Pre,Control,Yes,Fader,,10,NA,0,100,0,0,0,0,0,0,100,100,5,2,15,,0.01,,,279cdad4-aca3-4df3-a03a-6451393feb0b,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1042,76f4f91d-14e7-4086-abf6-2025354acec9,10.Pre,22.5m,10.Pre,LonePine,Pre,Control,Yes,Fader,,10,NA,0,100,0,0,0,0,0,0,100,100,2,,100,,0.01,0.02,,279cdad4-aca3-4df3-a03a-6451393feb0b,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1044,53304824-6746-497d-9269-7c12223fb696,10.Pre,0m,10.Pre,LonePine,Pre,Control,Yes,Fader,,10,NA,0,97,0,2,0,1,0,0,100,100,2,,12,,0.01,0.03,,279cdad4-aca3-4df3-a03a-6451393feb0b,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1043,1b290c32-49d2-4745-86bb-de300e8c47f3,10.Pre,7.5m,10.Pre,LonePine,Pre,Control,Yes,Fader,,10,NA,0,100,0,0,0,0,0,0,100,100,8,,25,,0.03,0.03,,279cdad4-aca3-4df3-a03a-6451393feb0b,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1036,1f6cebfc-484a-4088-b8a7-3f9ef5c9961c,11.Pre,30m,11.Pre,LonePine,Pre,Control,Yes,Fader,,11,NA,0,100,0,0,0,0,0,0,100,100,3,2,5,,0.01,0.03,,b613a199-ba4d-4471-b352-9f140242cabb,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1037,643ba319-10ad-4fa8-8f41-5bad33bdee06,11.Pre,22.5m,11.Pre,LonePine,Pre,Control,Yes,Fader,,11,NA,0,99,0,0,0,1,0,0,100,100,5,2,25,,0.01,0.01,,b613a199-ba4d-4471-b352-9f140242cabb,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1039,b2f4afe3-550c-44d0-a949-962f8961c3a0,11.Pre,0m,11.Pre,LonePine,Pre,Control,Yes,Fader,,11,NA,35,65,0,0,0,0,0,0,100,100,3,,65,,0.01,0.02,,b613a199-ba4d-4471-b352-9f140242cabb,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1038,be777f0a-1da3-4dcf-9077-68e25b8c5e3a,11.Pre,7.5m,11.Pre,LonePine,Pre,Control,Yes,Fader,,11,NA,70,28,0,0,0,0,2,0,100,100,2,5,8,,0.07,0.05,,b613a199-ba4d-4471-b352-9f140242cabb,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1033,fbb69c79-82f1-4399-9900-60a56093c785,12.Pre,7.5m,12.Pre,LonePine,Pre,Control,Yes,Fader,,12,NA,0,100,0,0,0,0,0,0,100,100,2,2,20,,0.03,0.02,,94265c5d-3c27-449c-83ce-2902e3109e92,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1034,c0906a20-7ead-4508-85a6-8d417b2e5147,12.Pre,0m,12.Pre,LonePine,Pre,Control,Yes,Fader,,12,NA,0,99,0,0,0,1,0,0,100,100,,,50,,0.03,0.05,,94265c5d-3c27-449c-83ce-2902e3109e92,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1031,6347b9c7-83c4-48fa-8022-bf8966d05729,12.Pre,30m,12.Pre,LonePine,Pre,Control,Yes,Fader,,12,NA,0,98,0,0,0,1,1,0,100,100,40,,150,,0.05,0.05,,94265c5d-3c27-449c-83ce-2902e3109e92,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1062,2bc9bbfe-d5c9-4f6b-9221-f2bae8f6de07,13.Pre,7.5m,13.Pre,LonePine,Pre,Control,Yes,Fader,,13,NA,3,93,0,0,0,0,0,4,100,100,3,20,8,,0.01,0.01,,01263452-8178-4b1e-8d41-94b46d8021b0,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1063,c5f4e1d2-4293-43de-8cdd-3b0ce7c33aee,13.Pre,0m,13.Pre,LonePine,Pre,Control,Yes,Fader,,13,NA,25,75,0,0,0,0,0,0,100,100,5,15,,,0.01,,,01263452-8178-4b1e-8d41-94b46d8021b0,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1060,3f1e4c2e-7705-42ce-8915-489776bd33bf,13.Pre,30m,13.Pre,LonePine,Pre,Control,Yes,Fader,,13,NA,0,99,0,0,0,1,0,0,100,100,40,,75,,0.03,0.03,,01263452-8178-4b1e-8d41-94b46d8021b0,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1064,83bed91f-4b94-406f-aee4-6006ada2e658,14.Pre,30m,14.Pre,LonePine,Pre,Control,Yes,Fader,,14,NA,15,85,0,0,0,0,0,0,100,100,3,5,,,0.01,0.01,,5c8ce63e-2b3a-41b5-8130-3e05de1c43b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1065,55288d72-02af-4c6f-ab1e-fbd43b7ba885,14.Pre,22.5m,14.Pre,LonePine,Pre,Control,Yes,Fader,,14,NA,0,99,0,0,0,0,1,0,100,100,,8,,,0.01,0.03,,5c8ce63e-2b3a-41b5-8130-3e05de1c43b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1066,6edcfd6f-d466-4341-8ac8-5521da849c55,14.Pre,7.5m,14.Pre,LonePine,Pre,Control,Yes,Fader,,14,NA,0,100,0,0,0,0,0,0,100,100,,5,20,,0.01,0.02,,5c8ce63e-2b3a-41b5-8130-3e05de1c43b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1067,62b0c271-b168-4526-86d8-5186adbf87fc,14.Pre,0m,14.Pre,LonePine,Pre,Control,Yes,Fader,,14,NA,0,99,0,0,0,1,0,0,100,100,80,,30,,0.03,0.05,,5c8ce63e-2b3a-41b5-8130-3e05de1c43b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1057,f8f1c006-0788-40fe-bac8-dc0a28259a75,15.Pre,7.5m,15.Pre,LonePine,Pre,Control,,Fader,,15,NA,0,90,0,0,0,0,10,0,100,100,,,60,,0.01,0.03,,2fa7c017-ec31-49b3-9cf2-332c7a7c3337,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1055,300e20b4-2282-4331-b7cf-9431b3a63e25,15.Pre,30m,15.Pre,LonePine,Pre,Control,,Fader,,15,NA,2,98,0,0,0,0,0,0,100,100,,3,20,,0.03,0.01,,2fa7c017-ec31-49b3-9cf2-332c7a7c3337,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1056,f4c34a2c-cc09-4b6f-8eec-072a03b4fadc,15.Pre,22.5m,15.Pre,LonePine,Pre,Control,,Fader,,15,NA,3,95,0,0,0,0,2,0,100,100,1,3,75,,0.03,0.01,,2fa7c017-ec31-49b3-9cf2-332c7a7c3337,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1058,7bd4a524-01da-442b-9941-34ac5a251085,15.Pre,0m,15.Pre,LonePine,Pre,Control,Yes,Fader,,15,NA,0,98,0,0,0,2,0,0,100,100,,,85,,0.05,0.05,,2fa7c017-ec31-49b3-9cf2-332c7a7c3337,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1052,039bcb8a-2347-4019-9055-4a2122fcad16,16.Pre,7.5m,16.Pre,LonePine,Pre,Control,Yes,Fader,,16,NA,2,98,0,0,0,0,0,0,100,100,8,5,,,0.01,,,fab91f62-45d2-4e88-8968-6073c47ab5f9,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1053,4e9d76ab-87a0-4b82-9031-f74b43d2d9b0,16.Pre,7.5m,16.Pre,LonePine,Pre,Control,Yes,Fader,,16,NA,0,100,0,0,0,0,0,0,100,100,,,15,,0.03,0.03,,fab91f62-45d2-4e88-8968-6073c47ab5f9,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1051,e0f24ce9-ce51-4dec-b630-09c0198351e7,16.Pre,30m,16.Pre,LonePine,Pre,Control,Yes,Fader,,16,NA,0,100,0,0,0,0,0,0,100,100,,,20,,0.04,0.05,,fab91f62-45d2-4e88-8968-6073c47ab5f9,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1225,e63c9d5e-8025-4595-9c05-68d953de209d,17.Pre,7.5m,17.Pre,LonePine,Pre,Control,Yes,glade_canyon,,17,NA,10,73,0,15,0,1,1,0,100,100,1,5,30,,0.02,,,c2dbf82d-6695-4986-b432-7b09b8bae9d0,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
1226,06860db5-7cbe-45e8-a07c-6bdc9b8368cc,17.Pre,0m,17.Pre,LonePine,Pre,Control,Yes,glade_canyon,,17,NA,10,65,0,25,0,0,0,0,100,100,10,8,,,0.02,,,c2dbf82d-6695-4986-b432-7b09b8bae9d0,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
1223,0b9cb432-1142-444d-9cca-a2c9bd4c9399,17.Pre,30m,17.Pre,LonePine,Pre,Control,Yes,glade_canyon,,17,NA,1,97,0,0,0,1,1,0,100,100,10,5,30,,0.03,0.02,,c2dbf82d-6695-4986-b432-7b09b8bae9d0,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
1227,b0a50614-ff79-4da3-9b0c-6f112958ecde,18.Pre,30m,18.Pre,LonePine,Pre,Control,Yes,glade_canyon,,18,NA,0,98,0,0,0,1,1,0,100,100,75,15,50,,0.01,0.01,,2c38add4-7d9a-4e0a-8f95-2b77f4dacd43,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1228,1c98310f-ac90-466d-9a02-738899e425c9,18.Pre,22.5m,18.Pre,LonePine,Pre,Control,Yes,glade_canyon,,18,NA,0,98,0,0,0,1,1,0,100,100,20,2,75,,0.07,0.05,,2c38add4-7d9a-4e0a-8f95-2b77f4dacd43,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1229,87e4e37f-af71-45ea-a23d-8fff29a5f7b9,18.Pre,7.5m,18.Pre,LonePine,Pre,Control,Yes,glade_canyon,,18,NA,2,87,0,0,0,1,10,0,100,100,1,5,75,,0.3,0.05,,2c38add4-7d9a-4e0a-8f95-2b77f4dacd43,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
